CP,Năm,Kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,symbol,Thu nhập lãi và các khoản tương tự,Chi phí lãi và các khoản tương tự,Thu nhập lãi thuần,Thu nhập từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Kinh doanh ngoại hối và vàng,Chứng khoán kinh doanh,Chứng khoán đầu tư,Hoạt động khác,Chi phí hoạt động khác,Lãi/lỗ thuần từ hoạt động khác,Cố tức đã nhận,Tổng thu nhập hoạt động,LN từ HĐKD trước CF dự phòng,Chi phí dự phòng rủi ro tín dụng,Thuế TNDN,Lãi cơ bản trên cổ phiếu
ACB,2018,3,0.156768044,6007831000000,1309422000000,1.394713212,,,,,,,,,,,-1520206000000,,,,,,1625331000000,-315434000000,-475000000,1309422000000,,1309422000000,ACB,6007831000000,-3444588000000,2563243000000,525726000000,-197304000000,328422000000,160887000000,-18545000000,123170000000,249778000000,-57895000000,191883000000,11381000000,3360441000000,1840235000000,-214904000000,-315909000000,0
ACB,2018,2,0.1603667307,5804195000000,1317913000000,1.625596675,,,,,,,,,,,-1232830000000,,,,,,1660929000000,-343016000000,0,1317913000000,,1317913000000,ACB,5804195000000,-3315933000000,2488262000000,510894000000,-117185000000,393709000000,68586000000,-34164000000,-74923000000,395040000000,-39477000000,355563000000,8012000000,3205045000000,1972215000000,-311286000000,-343016000000,0
ACB,2018,1,0.201960756,5585859000000,1144486000000,1.393490963,,,,,,,,,,,-1679283000000,,,,,,1490087000000,-347980000000,2379000000,1144486000000,,1144486000000,ACB,5585859000000,-3213048000000,2372811000000,462763000000,-109819000000,352944000000,78423000000,5392000000,137835000000,379995000000,-29390000000,350605000000,5366000000,3303376000000,1624093000000,-134006000000,-345601000000,0
ACB,2017,4,0.2019425334,5476680000000,591220000000,0.8005402656,,,,,,,,,,,-1726460000000,,,,,,652184000000,-66325000000,5361000000,591220000000,,591220000000,ACB,5476680000000,-3094095000000,2382585000000,449627000000,-110908000000,338719000000,57152000000,-1448000000,228629000000,458807000000,-16841000000,441966000000,5045000000,3452648000000,1726188000000,-1074004000000,-60964000000,726
ACB,2017,3,0.2537429053,5193635000000,546797000000,0.6379897071,,,,,,,,,,,-1268654000000,,,,,,741846000000,-198964000000,3915000000,546797000000,,546797000000,ACB,5193635000000,-3046421000000,2147214000000,401477000000,-92784000000,308693000000,54375000000,-26107000000,2535000000,78441000000,-37366000000,41075000000,7559000000,2535344000000,1266690000000,-524844000000,-195049000000,0
ACB,2017,2,0.2461084296,5002035000000,501948000000,0.42308183,,,,,,,,,,,-1748457000000,,,,,,667389000000,-160453000000,-4988000000,501948000000,,501948000000,ACB,5002035000000,-2982147000000,2019888000000,388420000000,-95426000000,292994000000,58518000000,13181000000,326630000000,49410000000,-3513000000,45897000000,17912000000,2775020000000,1026563000000,-359174000000,-165441000000,0
ACB,2017,1,0.244222103,4647289000000,478166000000,0.5410988926,,,,,,,,,,,-1473788000000,,,,,,594788000000,-130399000000,13777000000,478166000000,,478166000000,ACB,4647289000000,-2739222000000,1908067000000,335144000000,-87219000000,247925000000,66684000000,39679000000,45285000000,365781000000,-3077000000,362704000000,5553000000,2675897000000,1202109000000,-607321000000,-116622000000,0
ACB,2016,4,0.23548258,4556524000000,328357000000,0.8690205141,,,,,,,,,,,-1188704000000,,,,,,422729000000,-93910000000,-462000000,328357000000,,328357000000,ACB,4556524000000,-2610261000000,1946263000000,379873000000,-96076000000,283797000000,79600000000,74570000000,-283755000000,164724000000,-7427000000,157297000000,8601000000,2266373000000,1077669000000,-654940000000,-94372000000,0
ACB,2016,3,0.1617922855,4142504000000,333822000000,0.1752930117,,,,,,,,,,,-1243131000000,,,,,,415830000000,-79724000000,-2284000000,333822000000,,333822000000,ACB,4142504000000,-2485527000000,1656977000000,319368000000,-82987000000,236381000000,51701000000,7608000000,-140336000000,22006000000,10832000000,32838000000,5945000000,1851114000000,607983000000,-192153000000,-82008000000,0
ACB,2016,2,0.1708269006,4014125000000,352719000000,0.2167297363,,,,,,,,,,,-1171007000000,,,,,,439193000000,-85958000000,-516000000,352719000000,,352719000000,ACB,4014125000000,-2307046000000,1707079000000,306181000000,-83248000000,222933000000,56231000000,-6090000000,-278268000000,48290000000,-13192000000,35098000000,10264000000,1747247000000,576240000000,-137047000000,-86474000000,684
ACB,2016,1,0.09866363579,3735096000000,310276000000,0.1053100308,,,,,,,,,,,-1075047000000,,,,,,389250000000,-78974000000,0,310276000000,,310276000000,ACB,3735096000000,-2153526000000,1581570000000,268709000000,-67438000000,201271000000,42564000000,-4005000000,-183604000000,61265000000,-1318000000,59947000000,1000000,1697744000000,622697000000,-233447000000,-78974000000,0
ACB,2015,4,0.0614174443,3688052000000,175684000000,0.5366126719,,,,,,,,,,,-731574000000,,,,,,223605000000,-47920000000,-1000000,175684000000,,175684000000,ACB,3688052000000,-2033194000000,1654858000000,286065000000,-76611000000,209454000000,64925000000,-40577000000,-993182000000,116576000000,-1910000000,114666000000,10500000000,1020644000000,289070000000,-65465000000,-47921000000,0
ACB,2015,3,-0.003266708616,3565615000000,284033000000,0.07509254563,,,,,,,,,,,-1317054000000,,,,,,359668000000,-75635000000,0,284033000000,,284033000000,ACB,3565615000000,-2093895000000,1471720000000,270028000000,-71160000000,198868000000,8573000000,3430000000,269790000000,74473000000,-28298000000,46175000000,6152000000,2004708000000,687654000000,-327986000000,-75635000000,0
ACB,2015,2,-0.05193509102,3428453000000,289891000000,-0.1032209566,,,,,,,,,,,-969977000000,,,,,,371613000000,-81722000000,0,289891000000,,289891000000,ACB,3428453000000,-2061092000000,1367361000000,242506000000,-73796000000,168710000000,26289000000,-31667000000,-8252000000,64335000000,-1731000000,62604000000,74000000,1585119000000,615142000000,-243529000000,-81722000000,0
ACB,2015,1,0.004605674915,3399672000000,280714000000,0.1227751602,,,,,,,,,,,-1003078000000,,,,,,359265000000,-78551000000,0,280714000000,,280714000000,ACB,3399672000000,-2010084000000,1389588000000,222390000000,-54196000000,168194000000,20837000000,37519000000,-30117000000,20127000000,-1089000000,19038000000,4759000000,1609818000000,606740000000,-247475000000,-78551000000,0
ACB,2014,4,0.06869564094,3474648000000,114332000000,1.390043872,,,,,,,,,,,-1149802000000,,,,,,144397000000,-27672000000,-2393000000,114332000000,,114332000000,ACB,3474648000000,-2129687000000,1344961000000,258628000000,-68058000000,190570000000,49840000000,-32589000000,49307000000,19507000000,-15171000000,4336000000,670000000,1607095000000,457293000000,-312896000000,-30065000000,0
ACB,2014,3,-0.0721075445,3577301000000,264194000000,-0.3408711576,,,,,,,,,,,-910257000000,,,,,,340465000000,-76271000000,0,264194000000,,264194000000,ACB,3577301000000,-2579458000000,997843000000,246585000000,-62474000000,184111000000,39873000000,39558000000,74958000000,30581000000,-36698000000,-6117000000,6165000000,1336391000000,426134000000,-85669000000,-76271000000,0
ACB,2014,2,-0.07633875766,3616264000000,323258000000,-0.2110482243,,,,,,,,,,,-852357000000,,,,,,412286000000,-86943000000,-2085000000,323258000000,,323258000000,ACB,3616264000000,-2248411000000,1367853000000,182507000000,-63264000000,119243000000,42672000000,-2210000000,96702000000,40754000000,-2885000000,37869000000,10944000000,1673073000000,820716000000,-408430000000,-89028000000,0
ACB,2014,1,-0.1910558485,3384086000000,250018000000,-0.1856886949,,,,,,,,,,,-951191000000,,,,,,318253000000,-80207000000,11972000000,250018000000,,250018000000,ACB,3384086000000,-2329110000000,1054976000000,256962000000,-56446000000,200516000000,51249000000,105614000000,9680000000,15756000000,-2785000000,12971000000,4732000000,1439738000000,488547000000,-170294000000,-68235000000,0
ACB,2013,4,0,3251298000000,-293126000000,0,,,,,,,,,,,-1333952000000,,,,,,-444466000000,141558000000,9782000000,-293126000000,,-293126000000,ACB,3251298000000,-2364406000000,886892000000,271999000000,-65061000000,206938000000,-34086000000,7335000000,-74633000000,-175512000000,198376000000,22864000000,11759000000,1027069000000,-306883000000,-137583000000,151340000000,0
ACB,2013,3,0.2042831694,3855297000000,400823000000,0.3430875839,,,,,,,,,,,-954914000000,,,,,,533932000000,-133109000000,0,400823000000,,400823000000,ACB,3855297000000,-2666673000000,1188624000000,253061000000,-57312000000,195749000000,10136000000,-20410000000,184598000000,212434000000,-200558000000,11876000000,470000000,1571043000000,616129000000,-82197000000,-133109000000,0
ACB,2013,2,0,3915141000000,409731000000,0,,,,,,,,,,,-1001974000000,,,,,,550738000000,-141007000000,0,409731000000,,409731000000,ACB,3915141000000,-2836059000000,1079082000000,250184000000,-53727000000,196457000000,30294000000,52722000000,236694000000,25071000000,-25257000000,-186000000,14577000000,1609640000000,607666000000,-56928000000,-141007000000,0
ACB,2013,1,0,4183337000000,307030000000,0,,,,,,,,,,,-844465000000,,,,,,394895000000,-87865000000,0,307030000000,,307030000000,ACB,4183337000000,-2951522000000,1231815000000,221399000000,-50123000000,171276000000,-83960000000,29885000000,49736000000,14746000000,-17499000000,-2753000000,45376000000,1441375000000,596910000000,-202015000000,-87865000000,0
ACB,2008,3,0,3201321000000,298434000000,0,,,,,,,,,,,-2852986000000,,,,,,348335000000,-49901000000,0,298434000000,,298434000000,ACB,3201321000000,0,3201321000000,0,0,0,0,0,0,0,0,0,0,3201321000000,348335000000,0,-49901000000,0
ANV,2025,1,0.09372342441,1111470712658,132016279601,6.810274273,4611270219,-15755008215,1111470712658,-5207520873,1106263191785,-882568181308,223695010477,-17367174798,0,-50548543145,-18158865039,142231697714,2075219750,,-53194862,2022024888,144253722602,-13767443001,1530000000,132016279601,0,132016279601,ANV,,,,,,,,,,,,,,,,,,
ANV,2024,4,0.2302071723,1368682928274,5340268025,11.3116704,14212851162,-21907206275,1368682928274,-7859834682,1360823093592,-1222183723943,138639369649,-23559258822,-1994963699,-94978099346,-21186913600,11132985344,4152445175,,-1498010250,2654434925,13787420269,-5776652531,-2670499713,5340268025,0,5340268025,ANV,,,,,,,,,,,,,,,,,,
ANV,2024,3,0.2218996623,1344998186838,27876196893,25.83006252,2418259578,-20471326945,1344998186838,-3976876226,1341021310612,-1168357194650,172664115962,-28078018440,0,-82102647292,-20147080542,44754629266,3294027823,,-10942478627,-7648450804,37106178462,-7015274563,-2214707006,27876196893,0,27876196893,ANV,,,,,,,,,,,,,,,,,,
ANV,2024,2,0.1084692525,1209204299276,-2287190579,0.9551920137,10747529101,-26566099893,1209204299276,-15791434691,1193412864585,-1045599400424,147813464161,-27239372700,-2090711241,-68747384460,-26303368380,34180156481,4531654066,,-41542415466,-37010761400,-2830604919,-2522850825,3066265165,-2287190579,0,-2287190579,ANV,,,,,,,,,,,,,,,,,,
ANV,2024,1,-0.1221289399,1016226486382,16902899308,-0.817010095,5238300146,-22401908444,1016226486382,-217782258,1016008704124,-914753549094,101255155030,-24606734179,0,-34495714110,-18177088639,29213918248,3218915283,,-1982241185,1236674098,30450592346,-10195193038,-3352500000,16902899308,0,16902899308,ANV,,,,,,,,,,,,,,,,,,
ANV,2023,4,-0.04190041439,1112562956111,-517885834,-1.004861589,6976266293,-32485759646,1112562956111,-1753738880,1110809217231,-996514859337,114294357894,-45917400450,-2034180615,-53591974975,-17941927252,1785140895,3165536763,,-647140652,2518396111,4303537006,-4770672079,-50750761,-517885834,0,-517885834,ANV,,,,,,,,,,,,,,,,,,
ANV,2023,3,-0.1179786918,1100743562157,1038991127,-0.9913346454,8333288294,-29299027468,1100743562157,-1922667174,1098820894983,-1014020341511,84800553472,-36018746959,0,-37580664764,-16073043212,3461386831,3843517038,,-210626155,3632890883,7094277714,-6042939253,-12347334,1038991127,0,1038991127,ANV,,,,,,,,,,,,,,,,,,
ANV,2023,2,-0.1646098854,1090877619337,-51044261712,-1.212076908,7725908093,-42982913781,1090877619337,-16583485410,1074294133927,-1026112650257,48181483670,-46362153774,-1989053272,-42521766564,-23288357230,-58253939077,7559500007,,-1075036891,6484463116,-51769475961,61306104,663908145,-51044261712,0,-51044261712,ANV,,,,,,,,,,,,,,,,,,
ANV,2023,1,-0.0507392163,1157603357241,92370665510,-0.5529657486,9064545904,-32525322422,1157603357241,-2404970502,1155198386739,-951899894183,203298492556,-36272402336,0,-54722486860,-18412497717,102955651547,5892031697,,-854440898,5037590799,107993242346,-10647106309,-4975470527,92370665510,0,92370665510,ANV,,,,,,,,,,,,,,,,,,
ANV,2022,4,0.09522490785,1161218492134,106526034970,0.9908258847,36023954719,-33152241631,1161218492134,-16939359083,1144279133051,-909114878733,235164254318,-69445744526,42800285,-70483909981,-18047485065,113253869750,13947994171,,-966007318,12981986853,126235856603,-22451642900,2741821267,106526034970,0,106526034970,ANV,,,,,,,,,,,,,,,,,,
ANV,2022,3,0.9020703294,1247978424052,119901744349,10.10468042,15757773274,-25778737202,1247978424052,-9296349764,1238682074288,-951858384309,286823689979,-49513736666,0,-97363648627,-21115408576,134588669384,3086728286,,-102861055,2983867231,137572536615,-22916042266,5245250000,119901744349,0,119901744349,ANV,,,,,,,,,,,,,,,,,,
ANV,2022,2,0.2082833543,1305830174794,240687503919,9.137729135,16591231477,-24289946377,1305830174794,-11312062857,1294518111937,-839825105428,454693006509,-45130634729,-97368931,-113203829899,-41363027277,271489377150,1407655501,,-1348417818,59237683,271548614833,-38995676979,8134566065,240687503919,0,240687503919,ANV,,,,,,,,,,,,,,,,,,
ANV,2022,1,0.7240771133,1219478753489,206629951109,2.238730061,11298773346,-21904877982,1219478753489,-311032327,1219167721162,-860306359468,358861361694,-24068290680,0,-97147082058,-13689839595,235254922707,3104056296,,-46829,3104009467,238358932174,-30153481065,-1575500000,206629951109,0,206629951109,ANV,,,,,,,,,,,,,,,,,,
ANV,2021,4,0.1233489085,1060255737260,53508463893,-0.3807832152,14446836484,-34745448073,1060255737260,-2356234815,1057899502445,-854049642369,203849860076,-39200472429,286875516,-86036531960,-24602525173,68744042514,2093786636,,-77544686,2016241950,70760284464,-13118060178,-4133760393,53508463893,0,53508463893,ANV,,,,,,,,,,,,,,,,,,
ANV,2021,3,-0.1905243762,656115814848,-13169242495,-1.329040962,11936836497,-18036176168,656115814848,-316091318,655799723530,-586791196775,69008526755,-21310502936,0,-65687005897,-13862224592,-19914370173,1534559375,,-299807100,1234752275,-18679617898,6951925404,-1441550001,-13169242495,0,-13169242495,ANV,,,,,,,,,,,,,,,,,,
ANV,2021,2,0.203089245,1080731742346,23741757224,-0.2611665163,7198730484,-28939223970,1080731742346,-6363731565,1074368010781,-936210796006,138157214775,-31376113680,-178533769,-86075731664,-6801065297,20924500849,3803314337,,433483,3803747820,24728248669,-4525414247,3538922802,23741757224,0,23741757224,ANV,,,,,,,,,,,,,,,,,,
ANV,2021,1,-0.1437241263,707322627336,63799682967,0.4714113907,7444867562,-21238504666,707322627336,-1463542818,705859084518,-563561220829,142297863689,-24028304667,0,-43157670535,-11208237803,71348518246,2756714422,,-42382867,2714331555,74062849801,-10198416834,-64750000,63799682967,0,63799682967,ANV,,,,,,,,,,,,,,,,,,
ANV,2020,4,-0.3241930906,943834750954,86413135446,-0.5628960339,9399630904,-18935920279,943834750954,-7475583490,936359167464,-770068477899,166290689565,-27402665089,-269655707,-55696129460,-18509106134,73812764079,24815838492,,-273757058,24542081434,98354845513,-18812022510,6870312443,86413135446,0,86413135446,ANV,,,,,,,,,,,,,,,,,,
ANV,2020,3,-0.2895739251,810544253041,40023109574,-0.7380840995,8453202842,-13348678523,810544253041,-2246855537,808297397504,-701232031898,107065365606,-13805921619,0,-38005675365,-13747737390,49959234074,1860650820,,-136576918,1724073902,51683307976,-11976698402,316500000,40023109574,0,40023109574,ANV,,,,,,,,,,,,,,,,,,
ANV,2020,2,-0.1585855246,898297235114,32134111066,-0.7902837363,12023747210,-16573468546,898297235114,-14203785577,884093449537,-794134407471,89959042066,-22129829664,-22666094,-36339674998,-11660677497,31829941023,6398011536,,-394914628,6003096908,37833037931,417554313,-6116481178,32134111066,0,32134111066,ANV,,,,,,,,,,,,,,,,,,
ANV,2020,1,-0.09624828907,826045260744,43359514116,-0.7835474465,13058402489,-13754138276,826045260744,-14880565202,811164695542,-689808534919,121356160623,-16692449279,0,-55221933916,-12644313609,49855866308,1973201293,,-68416792,1904784501,51760650809,-8929636693,528500000,43359514116,0,43359514116,ANV,,,,,,,,,,,,,,,,,,
ANV,2019,4,0.00549135855,1396604174653,197694695428,-0.3335651653,12243828117,-14979573262,1396604174653,-17910544055,1378693630598,-1074555698641,304137931957,-18949174265,0,-55915834395,-17603698275,223913053139,23686869035,,-177638460,23509230575,247422283714,-50852588286,1125000000,197694695428,0,197694695428,ANV,,,,,,,,,,,,,,,,,,
ANV,2019,3,0.08310975723,1140926947404,152809010425,0.3384198588,13708596720,-13794125096,1140926947404,-13513606476,1127413340928,-890807754838,236605586090,-16438975712,0,-46855356899,-10073711824,176946138375,1283466344,,-4068012479,-2784546135,174161592240,-20310081815,-1042500000,152809010425,0,152809010425,ANV,,,,,,,,,,,,,,,,,,
